"Date","Flow"
"2001-01-01",2.854
"2001-01-02",2.825
"2001-01-03",2.695
"2001-01-04",1.886
"2001-01-05",0.725
"2001-01-06",0.923
"2001-01-07",1.199
"2001-01-08",1.657
"2001-01-09",1.663
"2001-01-10",1.662
"2001-01-11",1.652
"2001-01-12",1.657
"2001-01-13",2.131
"2001-01-14",1.912
"2001-01-15",2.429
"2001-01-16",34.707
"2001-01-17",8.178
"2001-01-18",5.685
"2001-01-19",5
"2001-01-20",4.606
"2001-01-21",4.067
"2001-01-22",2.966
"2001-01-23",2.74
"2001-01-24",2.173
"2001-01-25",2.166
"2001-01-26",2.128
"2001-01-27",1.912
"2001-01-28",2.049
"2001-01-29",2.169
"2001-01-30",1.987
"2001-01-31",1.912
"2001-02-01",1.772
"2001-02-02",1.66
"2001-02-03",1.662
"2001-02-04",1.657
"2001-02-05",1.66
"2001-02-06",1.661
"2001-02-07",1.664
"2001-02-08",1.66
"2001-02-09",1.664
"2001-02-10",1.656
"2001-02-11",1.66
"2001-02-12",1.662
"2001-02-13",1.697
"2001-02-14",1.938
"2001-02-15",2
"2001-02-16",1.911
"2001-02-17",1.783
"2001-02-18",1.664
"2001-02-19",1.661
"2001-02-20",1.661
"2001-02-21",1.664
"2001-02-22",1.655
"2001-02-23",1.665
"2001-02-24",1.663
"2001-02-25",1.66
"2001-02-26",1.656
"2001-02-27",1.558
"2001-02-28",1.414
"2001-03-01",1.414
"2001-03-02",1.407
"2001-03-03",1.405
"2001-03-04",1.405
"2001-03-05",1.414
"2001-03-06",1.41
"2001-03-07",1.411
"2001-03-08",1.414
"2001-03-09",1.409
"2001-03-10",1.41
"2001-03-11",1.414
"2001-03-12",1.429
"2001-03-13",1.502
"2001-03-14",1.411
"2001-03-15",1.412
"2001-03-16",1.405
"2001-03-17",1.405
"2001-03-18",1.405
"2001-03-19",1.414
"2001-03-20",1.409
"2001-03-21",1.407
"2001-03-22",1.414
"2001-03-23",1.408
"2001-03-24",1.408
"2001-03-25",1.407
"2001-03-26",1.602
"2001-03-27",1.569
"2001-03-28",1.407
"2001-03-29",1.605
"2001-03-30",1.656
"2001-03-31",1.661
"2001-04-01",1.689
"2001-04-02",1.621
"2001-04-03",1.415
"2001-04-04",1.41
"2001-04-05",1.237
"2001-04-06",1.369
"2001-04-07",1.421
"2001-04-08",1.406
"2001-04-09",1.816
"2001-04-10",1.9
"2001-04-11",1.353
"2001-04-12",1.212
"2001-04-13",2.554
"2001-04-14",4.472
"2001-04-15",4.423
"2001-04-16",4.667
"2001-04-17",2.981
"2001-04-18",2.156
"2001-04-19",1.865
"2001-04-20",1.864
"2001-04-21",2.071
"2001-04-22",2.175
"2001-04-23",2.17
"2001-04-24",2.17
"2001-04-25",2.166
"2001-04-26",2.328
"2001-04-27",2.428
"2001-04-28",2.434
"2001-04-29",2.312
"2001-04-30",2.003
"2001-05-01",1.748
"2001-05-02",1.504
"2001-05-03",1.187
"2001-05-04",1.413
"2001-05-05",2.418
"2001-05-06",2.43
"2001-05-07",2.432
"2001-05-08",2.338
"2001-05-09",2.426
"2001-05-10",2.241
"2001-05-11",2.231
"2001-05-12",2.287
"2001-05-13",2.165
"2001-05-14",2.172
"2001-05-15",2.234
"2001-05-16",4.754
"2001-05-17",3.033
"2001-05-18",2.022
"2001-05-19",2.264
"2001-05-20",4.836
"2001-05-21",5.624
"2001-05-22",5.781
"2001-05-23",6.544
"2001-05-24",8.956
"2001-05-25",4.898
"2001-05-26",2.97
"2001-05-27",2.966
"2001-05-28",4.862
"2001-05-29",6.796
"2001-05-30",6.397
"2001-05-31",6.819
"2001-06-01",7.709
"2001-06-02",7.163
"2001-06-03",6.613
"2001-06-04",5.541
"2001-06-05",5.561
"2001-06-06",5.197
"2001-06-07",5.27
"2001-06-08",5.315
"2001-06-09",5.465
"2001-06-10",5.845
"2001-06-11",5.423
"2001-06-12",5.323
"2001-06-13",5.312
"2001-06-14",5.277
"2001-06-15",5.283
"2001-06-16",5.282
"2001-06-17",6.01
"2001-06-18",5.926
"2001-06-19",5.949
"2001-06-20",5.665
"2001-06-21",5.374
"2001-06-22",4.239
"2001-06-23",4.175
"2001-06-24",4.566
"2001-06-25",5.279
"2001-06-26",5.285
"2001-06-27",5.279
"2001-06-28",5.279
"2001-06-29",5.275
"2001-06-30",5.284
"2001-07-01",5.281
"2001-07-02",5.181
"2001-07-03",5.409
"2001-07-04",5.517
"2001-07-05",5.59
"2001-07-06",5.808
"2001-07-07",5.277
"2001-07-08",5.275
"2001-07-09",5.149
"2001-07-10",4.689
"2001-07-11",4.685
"2001-07-12",4.688
"2001-07-13",4.688
"2001-07-14",4.694
"2001-07-15",5.444
"2001-07-16",5.256
"2001-07-17",7.696
"2001-07-18",8.31
"2001-07-19",6.698
"2001-07-20",4.896
"2001-07-21",4.773
"2001-07-22",4.692
"2001-07-23",4.694
"2001-07-24",4.691
"2001-07-25",4.694
"2001-07-26",4.69
"2001-07-27",4.688
"2001-07-28",4.574
"2001-07-29",4.404
"2001-07-30",4.391
"2001-07-31",4.413
"2001-08-01",4.518
"2001-08-02",4.332
"2001-08-03",4.573
"2001-08-04",4.537
"2001-08-05",4.539
"2001-08-06",4.542
"2001-08-07",4.543
"2001-08-08",4.472
"2001-08-09",4.427
"2001-08-10",4.011
"2001-08-11",3.478
"2001-08-12",3.443
"2001-08-13",3.418
"2001-08-14",3.331
"2001-08-15",3.336
"2001-08-16",3.286
"2001-08-17",3.246
"2001-08-18",3.705
"2001-08-19",5.45
"2001-08-20",4.018
"2001-08-21",3.513
"2001-08-22",3.883
"2001-08-23",3.741
"2001-08-24",3.743
"2001-08-25",3.662
"2001-08-26",3.526
"2001-08-27",3.532
"2001-08-28",3.368
"2001-08-29",4.231
"2001-08-30",5.181
"2001-08-31",3.808
"2001-09-01",3.806
"2001-09-02",3.808
"2001-09-03",4.248
"2001-09-04",3.955
"2001-09-05",3.694
"2001-09-06",3.67
"2001-09-07",3.651
